date,store,item,sales,promo_flag,weather,staff_count,notes
2023-02-17,2.0,1.0,71.22,1.0,nan,11,Check
2023-02-20,4.0,2.0,77.45,0.0,rainy,5,Check
2023-03-25,3.0,4.0,80.65,1.0,# *,8,# *
2023-01-19,4.0,5.0,34.12,0.0,nan,14,Check
2023-02-26,1.0,8.0,114.89,1.0,rainy,19,# *
2023-02-21,1.0,7.0,53.38,1.0,sunny,11,Check
2023-02-26,5.0,10.0,109.83,1.0,cloudy,18,Check
2023-01-22,1.0,4.0,107.88,,# *,17,Check
2023-03-01,3.0,1.0,83.15,0.0,# *,10,Check
2023-03-01,4.0,5.0,,0.0,# *,15,Check
2023-03-28,1.0,6.0,125.53,1.0,rainy,8,
2023-01-07,4.0,1.0,46.98,1.0,rainy,8,
2023-01-09,2.0,6.0,34.06,,sunny,10,Check
2023-02-05,4.0,6.0,110.46,0.0,cloudy,12,# *
2023-02-24,5.0,1.0,65.07,,nan,6,
2023-03-23,2.0,10.0,98.09,0.0,nan,13,
2023-01-12,5.0,4.0,64.82,0.0,# *,13,# *
2023-01-27,3.0,4.0,47.75,,cloudy,12,
2023-01-04,4.0,10.0,63.53,1.0,cloudy,16,Check
2023-03-26,2.0,6.0,77.1,1.0,rainy,17,Check
2023-01-20,5.0,3.0,56.78,1.0,nan,10,# *
2023-02-20,4.0,8.0,68.42,,rainy,12,# *
2023-01-12,4.0,7.0,39.59,1.0,nan,9,
2023-03-06,5.0,9.0,,0.0,rainy,16,Check
2023-03-20,2.0,2.0,79.1,1.0,nan,13,
2023-02-01,2.0,3.0,84.88,,rainy,9,
2023-03-12,2.0,3.0,123.3,1.0,cloudy,19,Check
2023-03-10,1.0,3.0,127.14,,cloudy,13,# *
2023-01-12,,7.0,52.74,,sunny,7,# *
2023-02-27,3.0,10.0,76.32,1.0,cloudy,15,
2023-01-31,3.0,10.0,53.71,0.0,# *,7,
2023-03-24,3.0,,98.95,0.0,# *,8,Check
2023-02-23,5.0,3.0,67.08,,cloudy,8,
2023-02-26,5.0,4.0,98.39,,nan,16,
2023-01-13,2.0,5.0,76.1,1.0,sunny,14,# *
2023-02-25,4.0,8.0,78.67,1.0,# *,17,Check
2023-01-14,2.0,8.0,80.8,0.0,nan,19,
2023-03-03,3.0,10.0,83.78,0.0,# *,12,
2023-01-08,5.0,5.0,95.62,0.0,rainy,8,# *
2023-03-28,2.0,1.0,86.17,,# *,7,# *
2023-03-30,1.0,9.0,124.03,,nan,6,
2023-03-09,5.0,7.0,67.2,,sunny,7,
2023-02-23,2.0,8.0,98.7,1.0,cloudy,7,Check
2023-03-08,2.0,1.0,79.97,,rainy,9,
2023-01-29,4.0,10.0,,1.0,# *,5,
2023-02-01,1.0,7.0,37.41,,nan,12,Check
2023-02-13,1.0,3.0,119.32,,# *,18,
2023-02-21,4.0,1.0,58.25,1.0,sunny,16,
2023-01-30,2.0,5.0,75.69,1.0,cloudy,17,Check
2023-03-21,2.0,4.0,133.44,1.0,sunny,18,Check
2023-03-17,2.0,6.0,56.05,1.0,cloudy,13,# *
2023-02-06,3.0,6.0,58.04,0.0,rainy,12,# *
2023-02-28,4.0,8.0,58.99,,sunny,5,# *
2023-02-21,1.0,4.0,123.1,1.0,nan,18,
2023-02-23,4.0,6.0,99.1,1.0,sunny,11,# *
2023-03-17,3.0,7.0,71.66,0.0,nan,7,
2023-01-05,1.0,5.0,69.02,1.0,# *,17,Check
2023-02-01,5.0,4.0,62.72,1.0,rainy,7,# *
2023-02-13,2.0,4.0,114.58,0.0,sunny,10,
2023-03-18,3.0,7.0,91.78,,sunny,13,Check
2023-02-02,3.0,3.0,73.03,0.0,rainy,7,
2023-03-16,4.0,1.0,65.12,,# *,7,Check
2023-02-16,1.0,5.0,97.18,0.0,sunny,15,
2023-02-07,2.0,8.0,81.06,1.0,nan,13,
2023-03-09,4.0,7.0,67.86,,cloudy,10,# *
2023-02-06,4.0,3.0,105.42,0.0,sunny,15,Check
2023-01-27,4.0,4.0,53.58,0.0,nan,10,
2023-03-01,5.0,2.0,85.18,,# *,10,
2023-03-02,5.0,2.0,83.11,1.0,cloudy,16,
2023-03-23,3.0,7.0,62.68,,nan,13,Check
2023-02-18,5.0,10.0,96.65,0.0,# *,11,
2023-03-23,4.0,7.0,77.25,,cloudy,16,
2023-02-15,4.0,9.0,111.95,1.0,nan,11,
2023-01-21,3.0,8.0,67.95,0.0,cloudy,9,
2023-01-22,2.0,9.0,105.57,0.0,cloudy,5,
2023-02-08,5.0,5.0,103.06,0.0,rainy,14,Check
2023-03-10,4.0,,71.71,,sunny,6,# *
2023-03-10,4.0,9.0,120.04,1.0,sunny,15,Check
2023-03-10,4.0,8.0,75.1,,nan,13,Check
2023-01-21,3.0,9.0,45.19,1.0,sunny,8,# *
2023-01-17,2.0,,,0.0,sunny,17,
2023-03-19,3.0,10.0,98.63,,rainy,14,# *
2023-01-28,2.0,4.0,121.81,1.0,# *,17,
2023-01-21,,7.0,60.51,,sunny,5,# *
2023-02-19,2.0,6.0,70.13,1.0,# *,17,# *
2023-02-06,2.0,6.0,48.69,1.0,nan,13,# *
2023-03-17,2.0,9.0,128.21,1.0,nan,12,# *
2023-03-29,3.0,10.0,82.26,0.0,nan,17,Check
2023-01-22,4.0,6.0,84.14,,nan,19,
2023-01-17,5.0,9.0,69.24,0.0,nan,8,
2023-01-31,5.0,2.0,67.37,,# *,15,# *
2023-02-13,3.0,10.0,63.28,0.0,cloudy,10,
2023-02-28,1.0,9.0,103.67,1.0,rainy,6,
2023-03-02,3.0,4.0,56.96,1.0,cloudy,13,
2023-01-06,4.0,10.0,62.33,,nan,14,# *
2023-03-25,1.0,5.0,166.7,,# *,6,
2023-02-19,2.0,7.0,94.3,,# *,9,Check
2023-02-15,4.0,5.0,51.25,,nan,16,# *
2023-02-14,1.0,6.0,99.55,1.0,rainy,5,Check
2023-02-05,3.0,2.0,60.46,1.0,rainy,7,Check
2023-01-17,1.0,1.0,86.8,0.0,sunny,7,Check
2023-03-11,4.0,7.0,77.4,1.0,rainy,15,
2023-01-11,,9.0,64.92,,cloudy,14,# *
2023-03-15,1.0,8.0,118.05,1.0,rainy,9,Check
2023-02-08,4.0,6.0,79.51,0.0,rainy,6,
2023-03-26,4.0,6.0,,0.0,cloudy,9,
2023-03-07,5.0,9.0,88.58,1.0,nan,6,
2023-01-29,5.0,7.0,71.17,0.0,rainy,18,# *
2023-02-05,1.0,3.0,128.78,,rainy,11,
2023-03-20,5.0,9.0,105.47,0.0,rainy,10,
2023-03-17,1.0,9.0,109.93,0.0,sunny,19,Check
2023-03-23,2.0,8.0,104.48,,nan,14,
2023-03-14,2.0,4.0,129.93,0.0,cloudy,13,
2023-02-12,5.0,3.0,71.7,0.0,cloudy,17,Check
2023-02-01,2.0,2.0,57.9,0.0,nan,17,
2023-03-15,3.0,,49.29,1.0,nan,14,Check
2023-03-30,2.0,7.0,93.27,1.0,nan,8,
2023-02-24,4.0,5.0,51.68,,sunny,6,
2023-02-13,5.0,4.0,68.42,,nan,9,
2023-03-08,4.0,,119.39,0.0,sunny,16,Check
2023-03-25,3.0,8.0,102.08,,rainy,7,
2023-03-25,2.0,7.0,,,sunny,9,
2023-01-05,2.0,1.0,49.36,0.0,rainy,11,
2023-03-19,5.0,1.0,90.68,,rainy,14,
2023-03-29,5.0,7.0,82.55,0.0,# *,9,
2023-02-23,4.0,7.0,56.94,,nan,18,# *
2023-02-12,1.0,10.0,135.59,,# *,14,
2023-03-27,5.0,5.0,131.37,1.0,rainy,18,# *
2023-03-20,4.0,9.0,135.37,0.0,# *,5,# *
2023-03-24,1.0,7.0,66.65,0.0,nan,19,Check
2023-01-18,,5.0,67.38,1.0,nan,13,
2023-02-04,1.0,4.0,,0.0,nan,5,Check
2023-01-18,4.0,5.0,37.63,0.0,cloudy,14,Check
2023-03-24,1.0,4.0,143.47,1.0,sunny,9,
2023-01-09,4.0,4.0,52.56,1.0,cloudy,14,# *
2023-02-01,1.0,5.0,100.66,,nan,10,
2023-03-24,1.0,8.0,,,rainy,14,Check
2023-02-01,5.0,1.0,63.67,,cloudy,13,# *
2023-03-01,,2.0,76.95,0.0,# *,10,# *
2023-03-28,1.0,1.0,123.03,,sunny,17,# *
2023-03-10,1.0,7.0,45.82,,sunny,18,
2023-03-03,2.0,2.0,75.31,0.0,cloudy,16,Check
2023-01-31,2.0,8.0,81.99,1.0,cloudy,6,Check
2023-02-16,4.0,10.0,81.7,,nan,15,
2023-03-05,2.0,2.0,,,# *,19,
2023-03-09,2.0,4.0,114.11,1.0,rainy,6,
2023-03-07,5.0,5.0,108.62,,sunny,6,Check
2023-03-02,5.0,4.0,94.95,,rainy,12,
2023-03-25,2.0,6.0,78.32,0.0,# *,7,# *
2023-01-28,1.0,6.0,102.87,,nan,6,
2023-01-30,4.0,1.0,46.92,,# *,17,Check
2023-03-13,5.0,10.0,91.09,,nan,15,# *
2023-01-27,3.0,8.0,69.14,1.0,nan,13,
2023-01-23,3.0,1.0,55.94,1.0,nan,13,
2023-03-26,1.0,10.0,167.57,1.0,rainy,16,# *
2023-03-17,5.0,3.0,66.32,0.0,rainy,14,
2023-02-12,5.0,9.0,106.21,,rainy,10,
2023-01-07,2.0,,39.79,0.0,cloudy,8,
2023-01-19,3.0,10.0,50.45,1.0,nan,18,
2023-03-21,5.0,8.0,,0.0,sunny,19,# *
2023-02-16,5.0,1.0,60.5,0.0,rainy,6,Check
2023-01-21,4.0,5.0,38.63,0.0,rainy,13,
2023-03-31,1.0,10.0,154.49,,sunny,9,
2023-01-25,4.0,10.0,66.01,0.0,# *,15,# *
2023-02-28,1.0,8.0,106.62,0.0,cloudy,11,
2023-02-05,5.0,1.0,70.47,1.0,nan,10,
2023-03-22,4.0,3.0,137.89,,sunny,13,Check
2023-02-11,3.0,7.0,70.19,,# *,11,Check
2023-02-19,2.0,3.0,116.67,0.0,# *,17,Check
2023-03-24,1.0,9.0,128.3,1.0,# *,16,
2023-03-10,4.0,2.0,91.6,1.0,nan,15,
2023-03-01,3.0,8.0,72.1,1.0,# *,6,Check
2023-03-07,4.0,2.0,90.95,,cloudy,14,Check
2023-02-10,2.0,8.0,79.45,0.0,# *,10,Check
2023-03-20,1.0,1.0,117.99,,cloudy,10,
2023-01-10,1.0,3.0,94.79,0.0,rainy,12,Check
2023-02-16,2.0,6.0,59.95,1.0,nan,10,
2023-01-29,3.0,2.0,70.44,0.0,# *,19,
2023-03-09,1.0,6.0,113.03,0.0,rainy,12,Check
2023-01-25,5.0,7.0,56.04,1.0,rainy,15,Check
2023-01-14,4.0,1.0,55.9,,sunny,14,
2023-01-05,1.0,8.0,57.8,1.0,rainy,5,
2023-03-01,4.0,7.0,50.9,1.0,sunny,12,Check
2023-01-02,5.0,7.0,44.16,,sunny,5,
2023-02-21,4.0,10.0,82.14,1.0,rainy,7,
2023-03-06,5.0,4.0,93.11,0.0,nan,17,
2023-03-25,3.0,10.0,110.3,1.0,cloudy,9,Check
2023-01-09,3.0,3.0,65.59,,sunny,17,
2023-02-14,4.0,3.0,111.17,0.0,sunny,13,
2023-03-28,4.0,1.0,71.57,,# *,8,# *
2023-01-03,3.0,7.0,33.26,1.0,nan,9,# *
2023-03-29,3.0,6.0,90.05,0.0,sunny,5,Check
2023-03-14,2.0,9.0,128.56,,rainy,16,Check
2023-02-11,3.0,5.0,96.32,0.0,sunny,18,# *
2023-03-12,5.0,6.0,150.74,1.0,cloudy,8,
2023-01-21,4.0,8.0,66.76,0.0,rainy,11,Check
2023-03-20,3.0,9.0,54.19,0.0,cloudy,10,# *
2023-02-15,4.0,2.0,91.6,1.0,# *,13,# *
2023-02-12,2.0,,112.2,,cloudy,9,
2023-02-24,5.0,7.0,61.42,0.0,sunny,17,Check
2023-03-25,1.0,2.0,135.17,0.0,sunny,6,
2023-02-04,3.0,10.0,80.66,1.0,rainy,5,# *
2023-01-01,1.0,10.0,84.3,0.0,nan,6,Check
2023-01-29,3.0,9.0,49.92,1.0,# *,18,Check
2023-03-09,3.0,3.0,104.18,1.0,cloudy,7,Check
2023-01-11,2.0,7.0,45.22,0.0,rainy,11,
2023-03-09,3.0,7.0,70.89,0.0,rainy,16,
2023-02-27,4.0,4.0,76.15,0.0,# *,15,# *
2023-01-16,3.0,2.0,49.3,0.0,# *,12,# *
2023-01-15,2.0,8.0,81.18,,cloudy,18,
2023-03-29,2.0,4.0,144.23,0.0,# *,14,
2023-01-18,2.0,3.0,75.09,,nan,18,
2023-01-07,3.0,6.0,,0.0,nan,11,
2023-01-20,5.0,6.0,80.75,,nan,16,# *
2023-01-25,3.0,10.0,59.86,,nan,9,
2023-01-11,3.0,5.0,63.14,,sunny,19,
2023-03-21,,5.0,126.97,1.0,cloudy,6,
2023-02-10,1.0,10.0,118.16,,cloudy,19,Check
2023-03-30,2.0,6.0,72.72,0.0,cloudy,14,
2023-02-23,3.0,7.0,66.53,0.0,cloudy,16,
2023-02-16,3.0,1.0,76.66,1.0,sunny,7,Check
2023-03-24,5.0,8.0,63.4,1.0,sunny,15,
2023-01-03,5.0,2.0,50.44,0.0,nan,7,
2023-01-08,5.0,3.0,59.86,,rainy,7,
2023-01-05,5.0,2.0,63.22,0.0,sunny,7,Check
2023-02-07,4.0,7.0,52.06,,sunny,9,Check
2023-02-28,5.0,5.0,100.97,,nan,6,# *
2023-02-12,3.0,3.0,96.6,,cloudy,11,
2023-03-21,3.0,5.0,99.53,0.0,cloudy,5,
2023-01-23,2.0,8.0,71.75,0.0,sunny,15,
2023-02-14,1.0,1.0,94.76,0.0,# *,14,# *
2023-03-05,3.0,6.0,91.37,1.0,rainy,13,
2023-03-03,3.0,9.0,55.6,0.0,sunny,9,
2023-03-27,5.0,9.0,116.56,1.0,cloudy,13,
2023-03-29,3.0,5.0,105.49,,rainy,11,Check
2023-03-06,,5.0,123.54,,rainy,6,
2023-01-31,2.0,6.0,41.76,1.0,cloudy,16,# *
2023-02-21,5.0,8.0,59.42,,cloudy,14,# *
2023-03-09,4.0,8.0,63.12,0.0,# *,6,
2023-01-29,4.0,6.0,92.85,,rainy,6,
2023-03-13,3.0,10.0,87.94,,rainy,16,
2023-01-08,3.0,2.0,55.34,,sunny,13,
2023-01-09,4.0,7.0,39.83,0.0,sunny,7,
2023-02-04,1.0,5.0,121.39,1.0,cloudy,10,
2023-03-13,1.0,7.0,52.5,,sunny,17,# *
2023-01-14,1.0,1.0,,0.0,# *,18,
2023-01-21,4.0,10.0,93.24,0.0,rainy,16,Check
2023-01-13,4.0,1.0,34.85,1.0,# *,15,# *
2023-01-18,2.0,7.0,65.45,0.0,cloudy,7,
2023-02-21,3.0,4.0,58.21,1.0,nan,16,Check
2023-01-24,3.0,9.0,41.67,,sunny,5,# *
2023-02-07,4.0,10.0,82.39,,cloudy,8,Check
2023-02-27,1.0,3.0,131.87,0.0,sunny,14,# *
2023-02-16,4.0,2.0,85.64,,# *,15,# *
2023-02-08,3.0,8.0,75.1,1.0,cloudy,16,
2023-01-12,3.0,,54.18,,rainy,5,
2023-02-05,2.0,8.0,91.93,,sunny,6,
2023-02-07,4.0,3.0,92.35,0.0,nan,15,Check
2023-02-18,5.0,5.0,130.3,,sunny,18,
2023-03-31,5.0,1.0,86.51,1.0,nan,6,
2023-03-08,2.0,8.0,107.07,1.0,sunny,16,# *
2023-03-04,4.0,10.0,106.32,,rainy,8,
2023-03-30,5.0,7.0,329.15,0.0,rainy,12,Check
2023-03-12,4.0,9.0,140.17,1.0,# *,10,
2023-02-06,,5.0,80.56,0.0,nan,19,# *
2023-02-17,4.0,6.0,84.72,1.0,cloudy,8,
2023-02-15,5.0,7.0,60.28,1.0,sunny,19,Check
2023-03-17,1.0,10.0,135.5,,cloudy,19,
2023-03-20,5.0,1.0,88.48,,rainy,10,Check
2023-03-26,3.0,10.0,101.15,0.0,# *,16,Check
2023-03-29,1.0,10.0,152.01,0.0,# *,17,
2023-03-17,4.0,,65.44,0.0,nan,18,Check
2023-01-24,1.0,9.0,,,cloudy,7,Check
2023-01-19,2.0,5.0,,0.0,nan,16,Check
2023-03-23,3.0,6.0,85.53,0.0,sunny,14,
2023-03-27,4.0,1.0,68.13,0.0,nan,11,# *
2023-02-20,5.0,8.0,50.12,,cloudy,15,
2023-02-27,2.0,5.0,101.93,0.0,nan,8,
2023-02-21,1.0,10.0,113.08,1.0,nan,16,Check
2023-02-27,1.0,4.0,117.74,,nan,7,
2023-03-13,3.0,5.0,113.69,,# *,6,
2023-01-30,1.0,9.0,81.32,0.0,nan,12,Check
2023-02-21,2.0,2.0,70.16,,cloudy,19,
2023-03-05,4.0,8.0,91.6,1.0,nan,14,
2023-01-05,5.0,8.0,30.47,0.0,rainy,11,
2023-01-29,5.0,2.0,91.89,1.0,nan,19,Check
2023-02-18,3.0,3.0,,0.0,sunny,16,# *
2023-03-17,,7.0,72.96,1.0,nan,18,Check
2023-01-05,5.0,1.0,43.81,1.0,cloudy,5,
2023-03-12,4.0,5.0,68.27,1.0,nan,11,# *
2023-01-18,5.0,8.0,45.85,,rainy,16,
2023-03-04,3.0,8.0,104.83,,nan,19,
2023-03-05,5.0,1.0,94.66,1.0,# *,18,Check
2023-03-31,3.0,3.0,120.37,,rainy,14,
2023-01-16,1.0,6.0,86.12,1.0,rainy,15,
2023-02-24,1.0,8.0,107.14,1.0,nan,9,# *
2023-03-07,2.0,,111.66,,nan,19,
2023-03-13,3.0,2.0,82.05,1.0,# *,11,
2023-03-01,4.0,3.0,114.41,1.0,cloudy,11,# *
2023-03-10,2.0,7.0,90.05,,rainy,19,Check
2023-03-06,3.0,6.0,91.8,1.0,cloudy,15,
2023-01-05,4.0,7.0,40.8,1.0,rainy,11,
2023-01-31,2.0,1.0,58.95,0.0,rainy,13,Check
2023-01-05,4.0,9.0,75.87,1.0,sunny,9,
2023-01-13,1.0,5.0,73.38,0.0,# *,7,
2023-01-31,1.0,5.0,88.09,1.0,nan,13,
2023-02-03,3.0,5.0,80.34,0.0,# *,6,Check
2023-01-23,3.0,6.0,,1.0,cloudy,12,Check
2023-03-31,4.0,10.0,119.49,1.0,nan,8,# *
2023-02-07,3.0,3.0,83.41,1.0,# *,18,Check
2023-02-03,5.0,10.0,71.36,,cloudy,9,
2023-03-27,4.0,4.0,76.99,0.0,sunny,6,Check
2023-02-03,4.0,4.0,56.34,,sunny,14,Check
2023-03-30,2.0,2.0,89.58,1.0,sunny,8,Check
2023-01-25,2.0,5.0,77.11,,rainy,9,
2023-03-10,4.0,6.0,114.68,,cloudy,8,Check
2023-02-05,4.0,8.0,73.06,0.0,cloudy,18,
2023-03-19,2.0,7.0,111.74,,nan,14,
2023-01-27,1.0,4.0,,,sunny,15,# *
2023-03-25,1.0,6.0,143.06,1.0,rainy,9,# *
2023-01-15,4.0,8.0,51.47,,nan,16,
2023-01-31,4.0,1.0,,0.0,nan,7,# *
2023-01-31,1.0,8.0,82.54,,sunny,18,Check
2023-01-10,5.0,9.0,64.64,0.0,sunny,15,
2023-01-19,2.0,7.0,66.33,0.0,cloudy,9,
2023-03-18,4.0,9.0,158.98,,nan,8,Check
2023-01-27,5.0,7.0,60.27,,cloudy,10,Check
2023-02-20,1.0,7.0,54.07,1.0,rainy,19,# *
2023-03-18,5.0,3.0,92.56,0.0,nan,10,
2023-03-16,4.0,4.0,86.63,,nan,9,
2023-02-18,2.0,10.0,98.02,1.0,sunny,15,# *
2023-02-04,1.0,7.0,44.67,0.0,nan,5,Check
2023-02-18,2.0,4.0,140.08,1.0,cloudy,18,
2023-03-30,2.0,9.0,145.51,,cloudy,18,Check
2023-01-15,1.0,3.0,116.69,0.0,nan,13,# *
2023-03-20,3.0,,75.41,,# *,9,# *
2023-03-30,1.0,5.0,129.66,0.0,rainy,6,# *
2023-01-15,3.0,1.0,72.78,0.0,rainy,5,
2023-01-16,4.0,10.0,64.49,1.0,nan,6,# *
2023-02-01,5.0,10.0,71.83,,nan,10,Check
2023-01-17,5.0,3.0,39.31,0.0,rainy,19,
2023-03-06,3.0,9.0,44.77,0.0,rainy,15,Check
2023-01-27,4.0,9.0,90.05,,cloudy,19,
2023-02-21,3.0,10.0,79.08,1.0,# *,6,# *
2023-02-21,,1.0,78.8,0.0,sunny,5,
2023-02-28,3.0,,,1.0,cloudy,5,# *
2023-02-09,5.0,1.0,66.5,1.0,nan,12,
2023-01-05,2.0,7.0,58.11,1.0,# *,19,Check
2023-01-22,4.0,5.0,35.18,,cloudy,19,
2023-03-12,3.0,4.0,64.57,0.0,# *,17,# *
2023-01-11,2.0,6.0,32.52,1.0,nan,17,# *
2023-02-13,1.0,8.0,89.64,0.0,rainy,16,
2023-03-16,2.0,9.0,131.32,0.0,sunny,19,
2023-03-21,5.0,9.0,94.81,1.0,sunny,13,# *
2023-03-08,2.0,4.0,123.61,1.0,cloudy,16,
2023-03-13,1.0,10.0,129.55,1.0,rainy,10,
2023-03-23,1.0,9.0,114.41,0.0,sunny,19,# *
2023-02-07,2.0,9.0,110.73,1.0,sunny,7,Check
2023-03-03,5.0,5.0,119.3,,rainy,11,
2023-01-07,2.0,8.0,75.65,1.0,sunny,9,Check
2023-01-15,1.0,8.0,94.85,1.0,cloudy,6,# *
2023-02-02,4.0,10.0,68.73,,nan,14,
2023-02-24,5.0,4.0,83.39,,cloudy,6,
2023-03-04,1.0,4.0,141.56,,sunny,18,
2023-02-10,2.0,7.0,77.73,0.0,sunny,5,
2023-02-17,2.0,8.0,96.94,0.0,nan,5,
2023-01-01,2.0,3.0,82.85,0.0,# *,7,# *
2023-01-14,,3.0,116.7,,sunny,16,Check
2023-01-24,3.0,4.0,46.14,1.0,sunny,8,# *
2023-02-14,1.0,10.0,117.28,,rainy,16,
2023-01-16,3.0,10.0,54.55,,cloudy,9,# *
2023-02-24,2.0,2.0,71.49,1.0,cloudy,14,
2023-01-23,4.0,,65.93,1.0,cloudy,7,
2023-01-31,1.0,9.0,,1.0,sunny,17,
2023-02-27,3.0,6.0,75.68,1.0,sunny,14,# *
2023-02-10,3.0,4.0,43.09,,cloudy,18,
2023-02-24,2.0,4.0,121.5,1.0,rainy,7,# *
2023-03-16,2.0,6.0,55.03,,sunny,5,Check
2023-01-08,1.0,5.0,94.01,,cloudy,5,
2023-02-17,3.0,6.0,64.74,1.0,cloudy,10,
2023-02-13,5.0,3.0,57.09,1.0,nan,17,
2023-01-18,3.0,1.0,66.42,0.0,rainy,16,# *
2023-03-10,2.0,4.0,131.93,0.0,sunny,14,
2023-01-18,1.0,4.0,96.61,,rainy,14,Check
2023-01-23,5.0,9.0,72.29,,# *,17,
2023-01-17,1.0,9.0,70.0,1.0,rainy,19,
2023-01-13,,5.0,59.92,1.0,# *,14,Check
2023-01-24,4.0,7.0,,0.0,cloudy,7,# *
2023-01-05,2.0,5.0,65.62,1.0,sunny,10,Check
2023-03-11,5.0,1.0,90.14,0.0,sunny,8,
2023-01-19,5.0,9.0,64.43,0.0,rainy,19,Check
2023-01-15,1.0,10.0,108.57,0.0,cloudy,12,# *
2023-02-22,3.0,4.0,61.59,0.0,sunny,9,Check
2023-03-01,2.0,10.0,82.62,0.0,rainy,12,Check
2023-01-15,1.0,7.0,53.12,0.0,# *,15,
2023-02-13,5.0,1.0,74.14,0.0,sunny,14,
2023-01-12,4.0,4.0,45.77,1.0,# *,14,# *
2023-02-05,3.0,7.0,65.69,,rainy,7,# *
2023-01-20,5.0,9.0,60.56,,# *,18,# *
2023-01-06,1.0,10.0,90.37,1.0,rainy,10,Check
2023-03-17,2.0,2.0,91.47,0.0,rainy,14,Check
2023-02-14,5.0,7.0,60.17,,cloudy,12,
2023-01-28,3.0,7.0,166.59,,sunny,10,
2023-01-14,3.0,2.0,48.75,0.0,rainy,15,# *
2023-03-22,1.0,7.0,55.54,,sunny,15,Check
2023-03-29,1.0,4.0,147.63,0.0,sunny,5,# *
2023-02-02,1.0,7.0,39.47,0.0,cloudy,19,Check
2023-03-04,2.0,1.0,107.39,1.0,# *,12,
2023-03-10,4.0,10.0,92.46,,cloudy,13,
2023-02-03,2.0,9.0,105.45,,# *,12,
2023-03-24,1.0,5.0,128.05,,rainy,19,Check
2023-02-04,,6.0,102.73,0.0,sunny,10,
2023-01-13,4.0,3.0,76.81,,sunny,15,
2023-03-08,5.0,2.0,92.95,1.0,# *,8,
2023-03-08,1.0,6.0,106.98,1.0,# *,17,# *
2023-02-15,1.0,10.0,121.41,,rainy,10,
2023-01-16,1.0,8.0,,1.0,sunny,19,
2023-02-23,2.0,6.0,58.86,,nan,11,
2023-01-11,3.0,4.0,47.91,1.0,rainy,13,
2023-01-18,5.0,10.0,66.77,1.0,# *,15,# *
2023-01-27,1.0,9.0,82.38,0.0,rainy,17,
2023-03-19,3.0,8.0,100.34,1.0,sunny,5,# *
2023-01-10,5.0,5.0,70.87,,cloudy,9,
2023-01-26,1.0,9.0,85.6,,rainy,6,
2023-03-14,1.0,8.0,107.62,1.0,# *,8,
2023-03-27,5.0,7.0,76.65,0.0,nan,14,
2023-01-17,2.0,2.0,58.6,,nan,17,
2023-03-10,5.0,2.0,95.24,,nan,15,Check
2023-02-27,3.0,3.0,88.0,1.0,cloudy,11,
2023-03-21,2.0,7.0,79.47,,nan,14,
2023-01-15,1.0,1.0,88.01,,cloudy,10,
2023-01-18,3.0,7.0,41.65,,# *,6,
2023-03-15,4.0,3.0,129.0,1.0,rainy,11,# *
2023-01-07,5.0,9.0,66.21,,sunny,18,Check
2023-02-07,2.0,1.0,76.05,1.0,rainy,18,
2023-03-11,4.0,2.0,109.84,0.0,cloudy,16,# *
2023-03-05,5.0,9.0,121.72,0.0,cloudy,11,# *
2023-03-27,3.0,3.0,114.48,,rainy,12,# *
2023-03-08,5.0,5.0,125.67,,# *,10,Check
2023-03-28,2.0,6.0,69.0,1.0,sunny,14,# *
2023-01-25,2.0,3.0,,1.0,# *,16,
2023-02-01,2.0,8.0,75.4,1.0,# *,17,
2023-03-25,1.0,3.0,180.12,1.0,cloudy,18,# *
2023-01-18,1.0,8.0,78.6,,rainy,19,# *
2023-01-29,1.0,6.0,107.74,,rainy,11,Check
2023-03-11,5.0,10.0,113.84,1.0,nan,5,# *
2023-01-21,1.0,4.0,120.71,,nan,7,
2023-02-02,2.0,8.0,86.12,,# *,5,
2023-02-11,4.0,10.0,92.31,1.0,cloudy,10,
2023-03-27,1.0,2.0,111.95,1.0,cloudy,6,# *
2023-01-26,5.0,9.0,72.58,0.0,nan,5,
2023-03-10,2.0,6.0,70.05,1.0,nan,14,# *
2023-02-18,4.0,5.0,53.11,0.0,sunny,18,# *
2023-02-06,5.0,8.0,54.68,1.0,rainy,16,
2023-01-19,3.0,,82.63,,nan,13,Check
2023-03-07,1.0,9.0,110.27,1.0,cloudy,13,
2023-01-23,2.0,7.0,,0.0,cloudy,15,
2023-03-08,1.0,1.0,110.65,,sunny,13,
2023-01-12,2.0,6.0,45.21,0.0,cloudy,19,Check
2023-01-20,1.0,1.0,73.88,,nan,5,
2023-01-07,1.0,3.0,103.88,0.0,# *,16,
2023-01-03,4.0,10.0,64.2,,nan,6,Check
2023-02-17,1.0,10.0,123.49,0.0,sunny,14,Check
2023-02-15,5.0,2.0,88.24,1.0,# *,13,Check
2023-02-26,4.0,7.0,74.62,,cloudy,12,
2023-02-26,1.0,10.0,146.5,0.0,# *,7,Check
2023-01-10,4.0,2.0,,,# *,6,
2023-02-14,1.0,5.0,107.23,1.0,cloudy,10,
2023-02-09,5.0,3.0,51.54,0.0,nan,7,# *
2023-01-19,4.0,2.0,60.0,1.0,# *,6,
2023-03-25,3.0,7.0,79.88,,rainy,10,
2023-02-12,1.0,,57.09,1.0,# *,17,Check
2023-01-26,1.0,3.0,99.2,,sunny,14,
2023-01-31,3.0,7.0,56.88,0.0,# *,6,Check
